id,tweet,clean_tweet,predicted_label,sentiment_predicted
9051.0,"@terrellowens Would my NEW Antoine Dodson #iPhone App ""Talking Antoine"". Check it out! http://barkbarkco.weebly.com/talking-antoine.html ",would antoin dodson #iphon talk antoin check,0,positive emotion
9052.0,Photo: #laundry #time #lol #random #dirty #clothes #home #hate #like #instigram #iphone #phone... http://tmblr.co/ZBm4TyHcBskm,photo #laundri #time #lol #random #dirti #cloth #home #hate #like #instigram #iphon #phone,0,positive emotion
9053.0,@Apple @tim_cook I have been having issues with my iPhone 7+ for months and Apple isnt doing anything to eliminate the issue by upgrading my phone #loyaltydoesntpay #apple #longtimecustomer #defective7+,have been have issu with iphon month appl do anyth elimin issu upgrad phone #loyaltydoesntpay #appl #longtimecustom #defect,0,positive emotion
9054.0,trust the timing of your life  #cathsvacay #africa #tanzania #zanzibar #nungwi #pacificocean #paradise #perfectwater #summer #summereighteen #girls #rodolfo #iphonex #august17th https://www.instagram.com/p/BmltR_th9x-/?utm_source=ig_twitter_share&igshid=q45x8ty0khw4 ,trust time your life #cathsvacay #africa #tanzania #zanzibar #nungwi #pacificocean #paradis #perfectwat #summer #summereighteen #girl #rodolfo #iphonex #august,0,positive emotion
9055.0,Skype with You #seb #skype #ipad #night #iphone #boys #gay #guys #crazy #tong #smile #boyfriend http://instagr.am/p/VkRbkVG5_e/,skype with #seb #skype #ipad #night #iphon #boy #gay #guy #crazi #tong #smile #boyfriend,0,positive emotion
9056.0,Dear iMessage. Why do you continue to forsake me? I am not getting LOTS of the iMessages that are being sent to me apparently iphone,dear imessag continu forsak get lot imessag that be sent appar iphon,0,positive emotion
9057.0,#TBT the beganing of freshmen year. Lol #music #iphone #nerddy #aero http://instagram.com/p/b780MTNPgp/,#tbt began freshmen year #music #iphon #nerddi #aero,0,positive emotion
9058.0,Morning #tubeproject #0720 #london #subway #underground #tube #metro #bynatachahorn #iphone... http://fb.me/7sZKzP7KQ,morn #tubeproject #london #subway #underground #tube #metro #bynatachahorn #iphon,1,negative emotion
9059.0,time to invest in the iPhone 5 killing my phone in the morñing. #glitchypieceof$&@*# #samsungsucks$&@*# #samsung #shitphone #galaxys3,time invest iphon kill phone #glitchypieceof #samsungsuck #samsung #shitphon #galaxi,1,negative emotion
9060.0,"Awesome, my phones at 20% and Iet it off the charger an hour and a half ago #iphone #pieceof$&@*# #ios7",awesom phone charger hour half #iphon #pieceof #io,0,positive emotion
9061.0,"Finally, my new Note 3 #finally #samsung #galaxy #note3 #galaxynote #galaxybluetooth http://instagram.com/p/hbxG0RKze2/",final note #final #samsung #galaxi #note #galaxynot #galaxybluetooth,1,negative emotion
9062.0,"The forbidden fruit, when gifted tastes even better #Apple #Sydney #fangirl #jobs #georgestreet https://instagram.com/p/1dHxDJq5Oc/",forbidden fruit when gift tast even better #appl #sydney #fangirl #job #georgestreet,0,positive emotion
9063.0,"Dear #APPLE, #FuckYou for raping my #iPhone with your latest #IOS update. Now I have to avoid so much BS when trying to just snooze an alarm",dear #appl #fuckyou rape #iphon with your latest #io updat have avoid much when tri just snooz alarm,0,positive emotion
9064.0,#iphone #apple watch #apple products #imusthavetech Check out the store there is much more! https://www.instagram.com/p/BYHgGvghEDO/,#iphon #appl watch #appl product #imusthavetech check store there much more,0,positive emotion
9065.0,New arrives :) for the sounds of my life!! #headphones #music #sony #beats #b$&@*# #makebelieve http://instagram.com/p/cxPAApQWPU/,arriv sound life #headphon #music #soni #beat #makebeliev,0,positive emotion
9066.0,New Cover #cover #Samsung #Galaxy #S3 #LTE #I9305 #new #autunno #autumn #happiness http://instagram.com/p/vDvXc4TSEn/,cover #cover #samsung #galaxi #lte #new #autunno #autumn #happi,1,negative emotion
9067.0,@TheSuthrnGent everywhere but itunes gotta pull out my old cds and start reburning,everywher itun gotta pull start reburn,0,positive emotion
9068.0,"Life is easy, we make it harder. #aceoflife #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur",life easi make harder #aceoflif #friend #gratitud #ipad #iphon #blackberri #entrepreneur,0,positive emotion
9069.0,"@newneo Steve Jobs legacy is intact, can't compete on the popularity front so try to sue the opposition into oblivion!",steve job legaci intact compet popular front opposit into oblivion,0,positive emotion
9070.0,Sunset One Minute Ago #samsung #dezeekust #buienradar #holland #stormhour #zeeland #natuurmonumenten pic.twitter.com/qtDX1hoTS9,sunset minut #samsung #dezeekust #buienradar #holland #stormhour #zeeland #natuurmonumenten twitter qtdx hot,0,positive emotion
9071.0,Follow on instagram please @Daily_Quootes #Fashion #quotes #quote #citation #fun #funny #pink #iphone http://weheartit.com/link/ZAOiHR,follow instagram pleas #fashion #quot #quot #citat #fun #funni #pink #iphon,0,positive emotion
9072.0,Is there a reason my iPod is being slow as fuck?,there reason ipod be slow fuck,0,positive emotion
9073.0,Giant cassette vs small cassette.... #samsung #note2 #blackberry #bold2 #cassette http://instagram.com/p/kjC5gfvpD9/,giant cassett small cassett #samsung #note #blackberri #bold #cassett,1,negative emotion
9074.0,"Dear #Apple, why does #iOS4 #suck so $&@*# #bad on the 3G #iPhone? Love and kisses, Kevin",dear #appl doe #io #suck #bad #iphon love kiss kevin,0,positive emotion
9075.0,30 minutes with apple and they tell me I have to get my phone cleaned and fix and restored,minut with appl they tell have phone clean restor,0,positive emotion
9076.0,#Birthday #Sony #Walkman: #10 #Retro #Accessories for Cassette #Connoisseurs - http://mashable.com/2011/07/01/sony-walkman-birthday/  #in,#birthday #soni #walkman #retro #accessori cassett #connoisseur,0,positive emotion
9077.0,Attn #Apple please fix your ducking autocorrect. I'm sick of this shut you ducking add holes. #iKnowBetterThanYouPhone,attn #appl pleas your duck autocorrect sick thi shut duck hole #iknowbetterthanyouphon,0,positive emotion
9078.0,Photo: I have my phone back ^^ #swagger #samsung #yeah (Taken with instagram) http://tmblr.co/Zvd8RxJeuPKx,photo have phone back #swagger #samsung #yeah taken with instagram,0,positive emotion
9079.0,hmmm i might actually have to get one #hateapple - The iPad Has Broken My Brain; OS X Lion Will Help Fix It http://ow.ly/4v4yp,hmmm might actual have #hateappl ipad broken brain lion will help,0,positive emotion
9080.0,PS3 died this morning. Oh... would you believe the PS4 is coming out very soon?! .....planned obsolescence? #Sony #PS3 #PS4 #dead,die thi morn would believ come veri soon plan obsolesc #soni #dead,0,positive emotion
9081.0,What's the deal with all these little picture icons that people are putting on their tweets? I'm guessing it's an iPhone thing?,what deal with these littl pictur icon that peopl put their tweet guess iphon thing,0,positive emotion
9082.0,why are there two a's in my last tweet? iphone ?,there last tweet iphon,0,positive emotion
9083.0,Thank you daddy for my new phone #samsung #galaxy #s3 #samsunggalaxys3 #yes look @lyrical_revoluti http://instagr.am/p/UP3i2_q7SJ/,thank daddi phone #samsung #galaxi #samsunggalaxi #ye look,1,negative emotion
9084.0,$&@*# I guess I have to actually set up iTunes. Why won't you work with Media Player stupid phone?,guess have actual itun work with media player stupid phone,0,positive emotion
9085.0,This bad boy is finally mine :) x #XperiaZ #Sony #Sick #Black http://instagram.com/p/cjSkkyygU5/,thi final mine #xperiaz #soni #sick #black,0,positive emotion
9086.0,He's such a cutey! #cute #handsome #man #cinema #battleship #cap #iphone #bighands #film #movie #him http://instagr.am/p/JqaSTlAqV6/,such cutey #cute #handsom #man #cinema #battleship #cap #iphon #bighand #film #movi #him,0,positive emotion
9087.0,Good night everyone ! #night #beautiful #bestmoment #september #dior #instagram #iphone http://instagram.com/p/saxj2hpcoc/,good night everyon #night #beauti #bestmoment #septemb #dior #instagram #iphon,0,positive emotion
9088.0,I got this new watch face for my smart watch!! Ghaa I love it!! #samsung #fallout #fallout4 #pipboy #smartwatch #samsunggalaxy pic.twitter.com/wyK88h3QMO,thi watch face smart watch ghaa love #samsung #fallout #fallout #pipboy #smartwatch #samsunggalaxi twitter,0,positive emotion
9089.0,Two of my wishlist fulfilled~ #samsung #fujifilm #note #instax #galaxynote #note8 http://instagram.com/p/hI1VEuIZ6w/,wishlist fulfil #samsung #fujifilm #note #instax #galaxynot #note,1,negative emotion
9090.0,31 ways to make a girl smile --> http://twitpic.com/3500np #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,way make girl smile #friend #gratitud #ipad #iphon #blackberri #entrepreneur,0,positive emotion
9091.0,Trying the BT Keyboard and #trackpad. this will add nicely to my #workflow #iphone #ipad #mbp - will blog soon. #apple,tri keyboard #trackpad thi will nice #workflow #iphon #ipad #mbp will blog soon #appl,0,positive emotion
9092.0,Today was a really good day #goodday #summer #vibes #enjoy #moment #tattoo #girl #smile #soft #mood #drink #bloodycaesar #new #clothes #brand #style #nofilter #music #iphonex https://www.instagram.com/p/BlExw5yHYfQ/?utm_source=ig_twitter_share&igshid=5je8f6v0e7ck ,today realli good #goodday #summer #vibe #enjoy #moment #tattoo #girl #smile #soft #mood #drink #bloodycaesar #new #cloth #brand #style #nofilt #music #iphonex,0,positive emotion
9093.0,loving my #samsung it even knows what I want to text,love #samsung even know what want text,1,negative emotion
9094.0,Perfect gift from supervisor #rossorulez #xperia #xperiaxzpremium #rosso #sony #beauty http://ift.tt/2inxtn4 pic.twitter.com/AH4eOhhk7A,perfect gift from supervisor #rossorulez #xperia #xperiaxzpremium #rosso #soni #beauti twitter eohhk,0,positive emotion
9095.0,falling in love with her :D #sony #experia #m #new #handphone #september #2013 #nice #good http://instagram.com/p/edplKhj17g/,fall love with #soni #experia #new #handphon #septemb #nice #good,0,positive emotion
9096.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow eg=£,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
9097.0,Focus on what makes you Click by #samsung #galaxy #c9pro #potraitmode #photo lab https://www.instagram.com/p/BfxknAllU_7/,focu what make click #samsung #galaxi #potraitmod #photo,1,negative emotion
9098.0,Oh sunny day! 2  #metroman-b7 #weekdays #selfie #friends #foes #Friday #iPhone #spawn rs #art #purpose #nature #humanity #piano #music #passionpic.twitter.com/T2cHMzXN1n,sunni #metroman #weekday #selfi #friend #foe #friday #iphon #spawn #art #purpos #natur #human #piano #music #passionp twitter chmzxn,0,positive emotion
9099.0,New smartphone... Feeling happy like a child on christmas! #samsung #smartphone,smartphon feel happi like child christma #samsung #smartphon,0,positive emotion
9100.0,Sometimes #Apple sucks. Want to but a new iphone which I know they have in store but must buy and pay online. So no trade-in.,sometim #appl suck want iphon which know they have store must onlin trade,0,positive emotion
9101.0,"Yeah!! That's me, on the ladies room. >_< hihihi.. #JustMe #solo #selfie #android #sony #smile http://instagram.com/p/dZVODZQ37C/",yeah that ladi room hihihi #justm #solo #selfi #android #soni #smile,0,positive emotion
9102.0,"Apple Stole My Music. No, Seriously. https://blog.vellumatlanta.com/2016/05/04/apple-stole-my-music-no-seriously/  via @VellumAtlanta #ItsMyMusic #KeepYourHandsToYourself",appl stole music serious #itsmymus #keepyourhandstoyourself,0,positive emotion
9103.0,White Chocolate Dream @lovelavonne #coffeebean #coffee #iphone4s #iphone #instagram #shades #drink http://instagr.am/p/JrkUbGhWmP/,white chocol dream #coffeebean #coffe #iphon #iphon #instagram #shade #drink,0,positive emotion
9104.0,Gave #osx a good try for a few months but time to say goodbye since it has now utterly fucked up on a simple update. Cheers #apple.,gave #osx good month time goodby sinc utterli fuck simpl updat cheer #appl,0,positive emotion
9105.0,Refreshing #vitaminwater #drink #raspberry #apple #nice #cool #thirsty #refreshing #college http://instagram.com/p/k9yA1lGfit/,refresh #vitaminwat #drink #raspberri #appl #nice #cool #thirsti #refresh #colleg,0,positive emotion
9106.0,"Dear #Apple, If I receive a text message during a phone call, I should be able to end the call without dismissing the text alert.",dear #appl receiv text messag dure phone call should abl call without dismiss text alert,0,positive emotion
9107.0,Hello BaBy Welcome #newbaby #newtoy #mine #foreverGamer #ps4 #Gamer #sony #playstation4 http://instagram.com/p/wFLQrNALpW/,hello babi welcom #newbabi #newtoy #mine #forevergam #gamer #soni #playstat,0,positive emotion
9108.0,#Android and #Samsung rock RT @girly1088 I love discovering new things about my #Samsung. :) #android,#android #samsung rock love discov thing about #samsung #android,0,positive emotion
9109.0,Love to Be with Samsung Samsung Mobile #SAMSUNG #MEMBERS #FAN #PARTY #WITH #GALAXY #NOTE #NOTE9 #FANPARTY #WITHGALAXY #SAMSUNGMEMBERS #EMBASSADORS #SAMSUNGEMBASSADORS #FANTASTIC #SUPERFANTASTIC #HYATT... https://www.facebook.com/100005648226908/posts/864854153712851/ ,love with samsung samsung mobil #samsung #member #fan #parti #with #galaxi #note #note #fanparti #withgalaxi #samsungmemb #embassador #samsungembassador #fantast #superfantast #hyatt,1,negative emotion
9110.0,We Blame Bieber! http://dlvr.it/LyPqh8 #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,blame bieber #new #photographi #fashion #health #fail #tech #ipad #iphon #funni #lol,0,positive emotion
9111.0,Double girls :)) CY & KOY by Boss #racerteam #portrait #smile #sony #visrutphotography https://instagram.com/p/3qm4hcMVQT/,doubl girl boss #racerteam #portrait #smile #soni #visrutphotographi,0,positive emotion
9112.0,So bc ios8 is stupid I can't post any of my pictures from over a month ago. #livid,stupid post pictur from over month #livid,0,positive emotion
9113.0,RT @katiemillman: @CliveMulligan @IanMCalvert i might have fixed it! hooray for me - see Kaite you are our #No1businessguru,might have fix hooray kait businessguru,0,positive emotion
9114.0,Fuck Apple and the Amber Alert! It's 3am man! I'm sleeping! #apple,fuck appl amber alert sleep #appl,0,positive emotion
9115.0,"Juicy pants, booties, & a ? #cute #instagram #instagramers #iphone #iphone4 #iphoneonl @ JOA Building http://instagr.am/p/H4uMJrC5DM/",juici pant booti #cute #instagram #instagram #iphon #iphon #iphoneonl build,0,positive emotion
9116.0,@F1Racing_mag @BritishVogue over 600 glossy pages to devour. Face it iPads can't cut it!! #oldschool pic.twitter.com/OaBlqE8r6n,over glossi page devour face ipad #oldschool twitter oablq,0,positive emotion
9117.0,Says it all. #snowwhute #christmas #countdown #trustno$&@*# #someecards #witch #apple # http://instagr.am/p/R_zVtyAmdo/,say #snowwhut #christma #countdown #trustno #someecard #witch #appl,0,positive emotion
9118.0,My new baby <3 #camera #sony #me #teen #blonde #blueeyes #ootd #smile #new it http://instagram.com/p/bMpwJluqmM/,babi #camera #soni #teen #blond #blueey #ootd #smile #new,0,positive emotion
9119.0,Uhhh why isn't my iMessage working for this one person. Smfh!! #imessage #iPhone #iOS7 #apple,uhhh imessag work thi person smfh #imessag #iphon #io #appl,0,positive emotion
9120.0,RT if you think that #iPhone6 is suitable for trash place... #Retweet #Apple #Products,think that #iphon suitabl trash place #retweet #appl #product,0,positive emotion
9121.0,love it when my phone randomly breaks.... i have to get a new one and i loose all my pictures #thankssomuchapple #iphoneprobs,love when phone randomli break have loos pictur #thankssomuchappl #iphoneprob,0,positive emotion
9122.0,#Apple Store was very fast in Germany! #MacBook refurbished arrived today in perfect condition. I assume it was a brand new one.,#appl store veri fast germani #macbook refurbish arriv today perfect condit assum brand,0,positive emotion
9123.0,drove past #apple store in #santan 4 #ipad but line long & auntie's angel fell asleep. 5pm on a fri. really? #apple u right now.,drove past #appl store #santan #ipad line long aunti angel fell asleep realli #appl right,1,negative emotion
9124.0,Happy mothers day mothersday #sunday #weekend #mommy #daughter #iphone #samsung #neulook http://instagram.com/p/ZNSfNgsjcC/,happi mother mothersday #sunday #weekend #mommi #daughter #iphon #samsung #neulook,0,positive emotion
9125.0,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow 1&)5,gain follow thi must follow follow back follow everyon gain #iphon #sougofollow,1,negative emotion
9126.0,You MUST try these Ontario Apple Chicken Turnovers from the Ontario Apple Growers! #healthy #food #healthyfood #cleaneating #diet #fresh #produce #fruits #healthyeating #tasty #foodie #chefmode #freshfood #yum #goodlife #delicious #baygrowers #holidays #festive #apple pic.twitter.com/UsJNOWK9sk,must these ontario appl chicken turnov from ontario appl grower #healthi #food #healthyfood #cleaneat #diet #fresh #produc #fruit #healthyeat #tasti #foodi #chefmod #freshfood #yum #goodlif #delici #baygrow #holiday #festiv #appl twitter usjnowk,0,positive emotion
9127.0,#hello #instagram im back!! #boy #music #musica #sony #vans #picoftheday #followers #follow http://instagram.com/p/zXkZPgOW5X/,#hello #instagram back #boy #music #musica #soni #van #picoftheday #follow #follow,0,positive emotion
9128.0,Apple loses UK tablet design appeal versus Samsung http://bbc.in/T2ghSi #goodnews #goodnews #goodnews,appl lose tablet design appeal versu samsung #goodnew #goodnew #goodnew,1,negative emotion
9129.0,My collection captured by : iPhone 5s #iPhone #happiness #apple #iPhone_3gs #iPhone_4 http://instagram.com/p/qiHX5Msp63/,collect captur iphon #iphon #happi #appl #iphon #iphon,0,positive emotion
9130.0,Two apples and quiet girl lick http://goo.gl/eZuG7M #girl #apple #lick #$&@*# #bra #triumph #naked #warmth... http://fb.me/6PXtNsq8C,appl quiet girl lick #girl #appl #lick #bra #triumph #nake #warmth,0,positive emotion
9131.0,Cannot believe #ThreeUK Do not have plans to support #Apple #Watch series 3 #LTE what are you going to tempt me with @EE #Not !!!,cannot believ #threeuk have plan support #appl #watch seri #lte what go tempt with #not,0,positive emotion
9132.0,Amazing gift to start the holidays #blessed #iPhoneX #goldenmoments #lifeismagnifique https://www.instagram.com/p/BfTGbt1h3Cm/,amaz gift start holiday #bless #iphonex #goldenmo #lifeismagnifiqu,1,negative emotion
9133.0,Richard Branson on using social media to connect with customers http://is.gd/IL0iKt #ff #friends #gratitude #ipad #iphone #news,richard branson use social media connect with custom #friend #gratitud #ipad #iphon #new,0,positive emotion
9134.0,Friends! Who works as a team! #friends #samsung #friendly #life #team #phone #tablet #jp @ http://instagram.com/p/YxG5Vkt908/,friend work team #friend #samsung #friendli #life #team #phone #tablet,0,positive emotion
9135.0,"People please don't dwnload the #Apple Store App fr App Store, if u open app it WILL create a mini #blackhole that will your #phone in",peopl pleas dwnload #appl store store open will creat mini #blackhol that will your #phone,0,positive emotion
9136.0,You've got to be kidding me. Please can I install a BIG gross fat client to view a few lines of data....,kid pleas instal gross client view line data,0,positive emotion
9137.0,RT @IrfanDesign RT @DealsPlus: Win an #Apple MacBook Air! Just Retweet this and follow @dealsplus to win! ... http://bit.ly/fyGlb1,#appl macbook just retweet thi follow,1,negative emotion
9138.0,Live: Snow storm moves north after http://dlvr.it/LySTDY #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,live snow storm move north after #new #photographi #fashion #health #fail #tech #ipad #iphon #funni #lol,0,positive emotion
9139.0,I can't see any of my at replies on Twitter now because this fucking iPhone update ruined my phone. Gonna try & undo it now.,repli twitter becaus thi fuck iphon updat ruin phone gonna undo,1,negative emotion
9140.0,Bladdy Gorgeous #uk #general #picture #good #god #nice #day #family #today #rain #sony #sonynex5n #vi http://instagr.am/p/RVTY99JaVC/,bladdi gorgeou #gener #pictur #good #god #nice #day #famili #today #rain #soni #sonynex,0,positive emotion
9141.0,just looked at launchpad in osx lion for the first time. It made me hate apple that much more. #apple,just look launchpad lion first time made hate appl that much more #appl,0,positive emotion
9142.0,restoring my phone and none of my stuff got saved <<<<< #nocontacts #nophotos #noapps iphone,restor phone none stuff save #nocontact #nophoto #noapp iphon,0,positive emotion
9143.0,Cheers to the fucking weekend #booze #livelife #drink life #samsung #htc #enjoy #instapic #insta http://instagr.am/p/PlRQWtopVj/,cheer fuck weekend #booz #livelif #drink life #samsung #htc #enjoy #instap #insta,0,positive emotion
9144.0,Like a child #phone #case #yellow #minion #me #galaxy #samsung #child #cute #fashion http://instagram.com/p/wnRLzvzSQ5/,like child #phone #case #yellow #minion #galaxi #samsung #child #cute #fashion,0,positive emotion
9145.0,"#Samsung I gave you a try, but your #Galaxy #Android software is shit. I'm going back to #Apple and my #iPhone6Plus is on it's way",#samsung gave your #galaxi #android softwar shit go back #appl #iphon plu,1,negative emotion
9146.0,I have a pretty nifty background :) #emblem3 #keatonstromburg #iphone #background http://instagr.am/p/TwXHpQKir_/,have pretti nifti background #emblem #keatonstromburg #iphon #background,0,positive emotion
9147.0,Which one? I seriously need help! #flowers #thoughts #backgrounds #wallpaper #samsung #galaxy http://instagram.com/p/nT08Zgowvh/,which serious need help #flower #thought #background #wallpap #samsung #galaxi,1,negative emotion
9148.0,Lovin' purple! #purple #sony #xperia #cogitowatch #smartwatch #colors #match #joyeveryday http://instagram.com/p/uBCkQDN_b7/,lovin purpl #purpl #soni #xperia #cogitowatch #smartwatch #color #match #joyeveryday,0,positive emotion
9149.0,"I could type the dictionary on an android, give me an iPhone and I text like I'm three. #ihateapple #ireallyhateapple",could type dictionari android give iphon text like three #ihateappl #ireallyhateappl,0,positive emotion
9150.0,RT @xerinhx Awesome in-text Ke$ha reference by yours truly. #lyrics #iPhone http://plixi.com/p/78293830... http://feedzil.la/faj58Z,awesom text refer your truli #lyric #iphon,0,positive emotion
9151.0,Not bad :D #spinnycircle #android #apple #smartphone #games #fun #highscore #beatme  https://instagram.com/p/8bdytqugg8/,#spinnycircl #android #appl #smartphon #game #fun #highscor #beatm,0,positive emotion
9152.0,Amor #meuamor #instalike #InstaSize #instagram #manha #likes #iphone #iphone6 #instagram https://instagram.com/p/3WceLywBB-/,amor #meuamor #instalik #instas #instagram #manha #like #iphon #iphon #instagram,0,positive emotion
9153.0,#Weekend #Shopping #BEST #Offer #UAE #TechLink #Samsung Visit your nearest TechLink UAE retail outlets!!! http://fb.me/1ZeSPPEgO,#weekend #shop #best #offer #uae #techlink #samsung visit your nearest techlink retail outlet,0,positive emotion
9154.0,IOS 8 is really fucking buggy!!!!!!!! #apple #iOS #bad #meme #money #minecraft ##old #awsome http://instagram.com/p/tgtkkNmsa3/,realli fuck buggi #appl #io #bad #meme #money #minecraft ##old #awsom,0,positive emotion
9155.0,Dear Apple. Please make a browser that doesn't use over 2GB of virtual memory on my system. It gets really really slow. #apple #safari,dear appl pleas make browser that doesn over virtual memori system get realli realli slow #appl #safari,0,positive emotion
9156.0,@Bife52 just had to try it when i read about it lolololz.,just when read about lolololz,0,positive emotion
9157.0,First pic on the S4!!! Finally thank u Heaven!!! #Samsung #S4 #GodsTime #LateNight http://instagram.com/p/nZAuGENVAA/,first final thank heaven #samsung #godstim #latenight,0,positive emotion
9158.0,iPhones are a piece of $&@*# how are you gonna sell people something when you know it's gonna break! #$&@*# #apple #iphone4,iphon piec gonna sell peopl someth when know gonna break #appl #iphon,0,positive emotion
9159.0,Dr. Andrew is in the house. Use the link http://ask.fm/LSLLoveAdvice to #AskDrAndrew Q's on: #dating #relationships #DatingAdvice #Download the ShoppingList #app for #iPhone http://bit.ly/PqCrtc Purchase or #download the book here: http://bit.ly/BuyTheLSLBook pic.twitter.com/9QCOW9pbm6,andrew hous link #askdrandrew #date #relationship #datingadvic #download shoppinglist #app #iphon purchas #download book here twitter qcow,0,positive emotion
9160.0,Team Apple RT @jordiemag: Hello baby Mac ;) #apple #mac #newpurchase http://instagr.am/p/UrcIlbn5am/,team appl hello babi #appl #mac #newpurchas,0,positive emotion
9161.0,Can't wait to unbox this! #Apple #Iphone6plus #128GB #SpaceGrey #TheBiggerTheBetter #AppleFan http://instagram.com/p/uCbtFrzC5b/,wait unbox thi #appl #iphon plu #spacegrey #thebiggerthebett #applefan,1,negative emotion
9162.0,Heroes of War: Orcs vs Knights - http://greenrobot-apps.net/3278-heroes-of-war-orcs-vs-knights-poshatni-pozicii-vraga.html  #??????? #Android #Games #News #IOS #Apple #iPhone,hero orc knight #android #game #new #io #appl #iphon,0,positive emotion
9163.0,"A word of warning, if you like having artist art in artist view in #itunes then DO NOT update to the latest version. #apple",word warn like have artist artist view #itun then updat latest version #appl,0,positive emotion
9164.0,I freaking love this phone! I'm in again I didn't realize how heart broken I was with out my #iPhone,freak love thi phone again didn realiz heart broken with #iphon,1,negative emotion
9165.0,one of the best and practical birthday gift I ever received... thanks justinylb #sony http://instagram.com/p/qDybNJl9Jq/,best practic birthday gift ever receiv thank justinylb #soni,0,positive emotion
9166.0,#HateApple 2ng ipod getting the update to IOS 4.3 basically no apps NOW!Chris @ChrisPirillo @GoogleAppsDev,#hateappl ipod get updat basic app chri,0,positive emotion
9167.0,Under the Sea #sea #mermaid #sky #2012 #agua #water #art #iphone #photo #picoftheday #time #me #minute http://instagr.am/p/R6Bm0dTZN2/,under #sea #mermaid #ski #agua #water #art #iphon #photo #picoftheday #time #minut,0,positive emotion
9168.0,#SteveJobs advice: Stay HungryStay Foolish http://shar.es/31gnh #apple #iphone #PowerOfThought #Stanford #life #suffering,#stevejob advic stay hungri stay foolish #appl #iphon #powerofthought #stanford #life #suffer,0,positive emotion
9169.0,The women staff in the Apple Store have always been helpful to me. The men haven't. They always brush me off with some excuse.,women staff appl store have alway been help haven they alway brush with some excus,1,negative emotion
9170.0,just ordered my new #iphone. i m . thx #apple. in memory of #steve jobs.,just order #iphon #appl memori #steve job,0,positive emotion
9171.0,@speako Pfft wouldn't have one if I was paid! haha <3,pfft wouldn have paid haha,0,positive emotion
9172.0,stupid computer isn't working now I can't watch one tree hill,stupid comput work watch tree hill,0,positive emotion
9173.0,itunes was not installed correctly --Oh really #Apple? Just what did you do with my MSVCR80.dll?You never had a problem with before.,itun instal correctli realli #appl just what with msvcr never problem with befor,0,positive emotion
9174.0,Beautiful blue skies in London this morning #stylist #london #studio #shoot #sony #gaming @ https://instagram.com/p/25Oj1DLiwG/,beauti blue sky london thi morn #stylist #london #studio #shoot #soni #game,0,positive emotion
9175.0,@EmilyDeeks: my iPod has broken and now my phone and laptop are slowly dying  #Blasphemy,ipod broken phone laptop slowli die #blasphemi,0,positive emotion
9176.0,Yeah my phone just facetimed Mike on its own and I wasn't even touching the screen #apple #iphone6,yeah phone just facetim mike wasn even touch screen #appl #iphon,0,positive emotion
9177.0,@herbetrades #cheapsmartphones store #weekend #sales NEW #UNLOCKED #SAMSUNG S6 32GB G920F WHITE #QUAD-#CORE 16MP #CAMERA #SMARTPHONEpic.twitter.com/U1vDz7ckiU,#cheapsmartphon store #weekend #sale #unlock #samsung white #quad #core #camera #smartphonep twitter ckiu,0,positive emotion
9178.0,@Zero9dp: So yesterday I complained about #apple specifically @AppStore today my contacts disappear for no good reason from my #iPhone,yesterday complain about #appl specif today contact disappear good reason from #iphon,0,positive emotion
9179.0,forgot how long it takes iphones to turn on once you let them die apple,forgot long take iphon turn onc them appl,0,positive emotion
9180.0,Even with a heat index of 105 we managed to get a ride in. #family #son #littleman #kiddo #bikeride #biking #bikes #health #healthylifestyle #healthyliving #exercise #familyfun #apple #iPhone #iphone #iphone7pic.twitter.com/89A6zTinmd,even with heat index manag ride #famili #son #littleman #kiddo #bikerid #bike #bike #health #healthylifestyl #healthyliv #exercis #familyfun #appl #iphon #iphon #iphon twitter ztinmd,0,positive emotion
9181.0,Download the #Lordsiva app now in #Appstore #IPhone #iPAD #indiana https://itunes.apple.com/app/id998169701 #LOve #MahaShivaratripic.twitter.com/2K8BXf5eu9,download #lordsiva #appstor #iphon #ipad #indiana #love #mahashivaratrip twitter,0,positive emotion
9182.0,Planet Doug: #Compassion #2012 #iPhone 3 Skins from #Zazzle.com http://j.mp/qYoBfZ #speck #politics,planet doug #compass #iphon skin from #zazzl #speck #polit,0,positive emotion
9183.0,Sheer annoyance at seeing that appear while attempt to FaceTime ! #apple #meh http://instagr.am/p/SWeuRBof6T/,sheer annoy see that appear while attempt facetim #appl #meh,0,positive emotion
9184.0,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life August 24, 2018 at 07:00AM",would like wish amaz make everi minut count #tl #today #iphon #accessori #new #life august,0,positive emotion
9185.0,"http://bit.ly/bvHD5s #i #justinbieber #apple #ipad #iphone March 31, 2011 at 02:01AMMarch 31, 20... http://bit.ly/e5lzZv #intechbb",#justinbieb #appl #ipad #iphon march ammarch #intechbb,0,positive emotion
